neighbourhood_group,neighbourhood,latitude,longitude,room_type,reviews_per_month,calculated_host_listings_count,availability_365,square_feet,bedrooms,price_log,reviews_log,nights_log,amenities_count
Brooklyn,Bushwick,40.70205,-73.91338,Entire home/apt,1.64,1,89,567.0,1,5.017279836814924,1.6094379124341003,1.0986122886681098,4
Brooklyn,Bedford-Stuyvesant,40.68643,-73.95548,Private room,0.1,1,0,69.0,1,3.6635616461296463,1.3862943611198906,0.6931471805599453,1
Brooklyn,Park Slope,40.67376,-73.98397,Entire home/apt,0.14,1,173,622.0,1,5.303304908059076,1.6094379124341003,5.902633333401366,4
Manhattan,Upper West Side,40.77848,-73.98334,Private room,4.58,4,103,333.0,1,4.700480365792417,5.666426688112432,0.6931471805599453,2
Brooklyn,Brooklyn Heights,40.69357,-73.99489,Entire home/apt,0.0,1,0,502.0,1,5.0106352940962555,0.0,3.044522437723423,2
Queens,Ditmars Steinway,40.7762,-73.90623,Private room,0.0,1,0,217.0,1,3.871201010907891,0.0,0.6931471805599453,1
Manhattan,Hell's Kitchen,40.76557,-73.98949,Entire home/apt,4.4,1,60,872.0,2,5.303304908059076,4.584967478670572,1.3862943611198906,4
Brooklyn,Williamsburg,40.70929,-73.94719,Private room,0.16,1,15,178.0,1,3.713572066704308,0.6931471805599453,4.07753744390572,1
Queens,Astoria,40.7576,-73.92698,Entire home/apt,0.82,1,170,839.0,1,4.875197323201151,3.828641396489095,1.6094379124341003,1
Manhattan,Upper West Side,40.80268,-73.96684,Private room,0.06,2,0,151.0,1,4.394449154672439,1.0986122886681098,0.6931471805599453,2
Brooklyn,Boerum Hill,40.68869,-73.98899,Entire home/apt,0.02,1,0,439.0,0,5.1298987149230735,0.6931471805599453,0.6931471805599453,3
Brooklyn,Bedford-Stuyvesant,40.6839,-73.94446,Entire home/apt,0.01,1,0,2093.0,4,4.330733340286331,0.6931471805599453,1.6094379124341003,3
Brooklyn,Crown Heights,40.67432,-73.95949,Entire home/apt,0.18,1,188,853.0,1,4.59511985013459,2.4849066497880004,1.791759469228055,3
Brooklyn,Bedford-Stuyvesant,40.6847,-73.91762,Private room,0.0,1,0,146.0,1,3.9318256327243257,0.0,0.6931471805599453,1
Manhattan,Chelsea,40.75115,-73.99787,Private room,0.39,1,31,178.0,1,4.1588830833596715,1.6094379124341003,2.0794415416798357,1
Queens,Flushing,40.74953,-73.79677,Entire home/apt,0.03,1,0,1098.0,2,5.860786223465865,0.6931471805599453,1.3862943611198906,6
Manhattan,East Village,40.72576,-73.97685,Private room,2.68,3,230,333.0,1,4.836281906951478,2.995732273553991,0.6931471805599453,3
Brooklyn,Bedford-Stuyvesant,40.68561,-73.95431,Entire home/apt,0.41,1,220,717.0,1,5.017279836814924,2.6390573296152584,3.4339872044851463,4
Manhattan,Harlem,40.82191,-73.95736,Entire home/apt,0.05,3,0,377.0,0,4.700480365792417,1.3862943611198906,2.70805020110221,1
Manhattan,Upper East Side,40.76981,-73.95365,Private room,1.75,3,330,308.0,1,4.912654885736052,2.4849066497880004,0.6931471805599453,1
Brooklyn,East Flatbush,40.65215,-73.95219,Entire home/apt,0.3,1,12,575.0,0,4.5217885770490405,1.6094379124341003,1.3862943611198906,2
Brooklyn,Williamsburg,40.71668,-73.94252,Entire home/apt,0.0,1,300,1192.0,2,5.69035945432406,0.0,1.0986122886681098,4
Brooklyn,Bushwick,40.68705,-73.91425,Private room,0.24,1,0,318.0,1,3.58351893845611,1.6094379124341003,1.3862943611198906,1
Queens,Flushing,40.76389,-73.82349,Shared room,0.94,2,90,196.0,1,3.912023005428146,1.3862943611198906,0.6931471805599453,1
Brooklyn,Bedford-Stuyvesant,40.68197,-73.94564,Entire home/apt,1.16,1,0,708.0,1,4.2626798770413155,3.4011973816621555,1.3862943611198906,1
Queens,Astoria,40.76227,-73.92316,Private room,3.29,1,53,163.0,1,4.02535169073515,4.653960350157523,1.6094379124341003,1
Manhattan,Washington Heights,40.83416,-73.94375,Private room,0.14,1,0,128.0,1,3.4339872044851463,1.0986122886681098,1.791759469228055,1
Manhattan,Midtown,40.7455,-73.98112,Entire home/apt,0.06,31,125,2160.0,3,5.375278407684165,1.0986122886681098,3.4339872044851463,4
Manhattan,Chinatown,40.71544,-73.99106,Private room,0.02,1,0,105.0,1,4.51085950651685,0.6931471805599453,0.6931471805599453,2
Brooklyn,Prospect-Lefferts Gardens,40.66002,-73.94363,Entire home/apt,7.27,1,30,2127.0,3,5.017279836814924,2.1972245773362196,1.0986122886681098,3
Queens,Ridgewood,40.69799,-73.90509,Private room,1.37,7,73,214.0,1,4.110873864173311,3.1354942159291497,0.6931471805599453,1
Manhattan,Upper East Side,40.774,-73.94932,Entire home/apt,0.25,13,147,333.0,2,5.017279836814924,1.3862943611198906,3.4339872044851463,3
Brooklyn,Bushwick,40.69544,-73.93221,Entire home/apt,0.03,1,0,1024.0,2,4.23410650459726,0.6931471805599453,1.3862943611198906,1
Manhattan,Upper West Side,40.80022,-73.96301,Private room,0.0,1,0,308.0,1,4.564348191467836,0.0,1.0986122886681098,2
Manhattan,Upper East Side,40.76209,-73.96181,Entire home/apt,0.0,1,58,593.0,0,4.836281906951478,0.0,1.791759469228055,2
Brooklyn,Bushwick,40.70526,-73.92446,Private room,0.0,2,97,108.0,1,5.5254529391317835,0.0,1.0986122886681098,3
Manhattan,East Village,40.72889,-73.98853,Entire home/apt,2.52,1,278,610.0,1,5.521460917862246,5.017279836814924,0.6931471805599453,5
Manhattan,Chelsea,40.75393,-73.99992,Entire home/apt,0.0,1,362,2269.0,4,5.298317366548036,0.0,0.6931471805599453,3
Manhattan,Harlem,40.82423,-73.95056,Private room,2.41,2,180,235.0,1,3.912023005428146,3.332204510175204,0.6931471805599453,1
Brooklyn,Crown Heights,40.67326,-73.95503,Private room,2.07,1,61,103.0,1,4.61512051684126,2.9444389791664403,1.0986122886681098,2
Brooklyn,Greenpoint,40.72781,-73.94947,Private room,0.0,1,267,247.0,1,5.017279836814924,0.0,1.6094379124341003,5
Brooklyn,Williamsburg,40.71594,-73.9402,Entire home/apt,3.86,1,162,1727.0,4,4.912654885736052,2.302585092994046,1.0986122886681098,2
Brooklyn,Williamsburg,40.71749,-73.96362,Entire home/apt,0.0,6,211,586.0,1,5.3981627015177525,0.0,3.4339872044851463,5
Brooklyn,Bedford-Stuyvesant,40.6794,-73.94996,Private room,0.0,1,40,236.0,1,3.5553480614894135,0.0,3.4339872044851463,1
Manhattan,Chelsea,40.75358,-73.99707,Private room,0.0,1,83,279.0,1,5.111987788356544,0.0,3.828641396489095,4
Brooklyn,East Flatbush,40.65275,-73.95119,Entire home/apt,0.0,1,0,1312.0,3,4.454347296253507,0.0,0.6931471805599453,1
Manhattan,Harlem,40.80242,-73.95372,Entire home/apt,0.95,1,252,1364.0,3,5.62040086571715,1.9459101490553132,1.0986122886681098,3
Manhattan,Chinatown,40.71456,-73.99978,Entire home/apt,0.26,1,316,333.0,2,5.111987788356544,3.1354942159291497,1.791759469228055,5
Manhattan,Harlem,40.81056,-73.94627,Entire home/apt,0.5,1,329,1075.0,2,5.0106352940962555,3.367295829986474,1.3862943611198906,3
Brooklyn,Vinegar Hill,40.70139,-73.98351,Entire home/apt,0.49,1,0,343.0,0,5.5254529391317835,1.791759469228055,1.6094379124341003,4
Manhattan,East Harlem,40.79503,-73.93953,Private room,0.1,1,0,248.0,1,4.1588830833596715,1.0986122886681098,1.3862943611198906,1
Manhattan,Greenwich Village,40.73256,-74.00008,Private room,0.0,1,0,280.0,1,4.110873864173311,0.0,2.70805020110221,1
Brooklyn,Clinton Hill,40.68275,-73.96148,Entire home/apt,0.09,2,189,2364.0,1,5.153291594497779,2.1972245773362196,1.6094379124341003,5
Queens,Ridgewood,40.70476,-73.90874,Private room,2.34,3,359,333.0,1,4.0943445622221,4.962844630259907,0.6931471805599453,1
Brooklyn,Bushwick,40.70046,-73.92825,Private room,0.0,1,0,85.0,1,4.2626798770413155,0.0,0.6931471805599453,1
Queens,Woodside,40.74484,-73.90959,Private room,0.0,103,93,333.0,1,3.713572066704308,0.0,3.4339872044851463,1
Brooklyn,Williamsburg,40.71124,-73.94861,Private room,0.39,2,0,177.0,1,4.060443010546419,2.70805020110221,2.0794415416798357,1
Manhattan,East Village,40.72716,-73.98264,Entire home/apt,0.08,1,0,477.0,0,5.303304908059076,1.3862943611198906,1.6094379124341003,5
Brooklyn,Clinton Hill,40.68458,-73.96332,Entire home/apt,0.11,1,0,1293.0,2,5.942799375126701,1.791759469228055,1.3862943611198906,8
Manhattan,Upper West Side,40.78922,-73.97398,Entire home/apt,0.59,1,1,602.0,1,5.170483995038151,2.1972245773362196,1.0986122886681098,3
Brooklyn,Greenpoint,40.73482,-73.95399,Private room,0.45,1,97,138.0,1,4.2626798770413155,1.6094379124341003,0.6931471805599453,1
Manhattan,Kips Bay,40.73945,-73.97934,Entire home/apt,0.0,8,326,639.0,0,4.77912349311153,0.0,3.4339872044851463,2
Manhattan,Lower East Side,40.72143,-73.9931,Entire home/apt,0.0,9,336,890.0,1,5.14166355650266,0.0,3.4339872044851463,3
Brooklyn,Williamsburg,40.71069,-73.94106,Private room,1.21,1,0,288.0,1,4.61512051684126,2.1972245773362196,1.791759469228055,2
Brooklyn,East Flatbush,40.64516,-73.94751,Private room,0.47,4,41,105.0,1,4.0943445622221,2.3978952727983707,1.0986122886681098,1
Manhattan,East Harlem,40.7993,-73.93305,Private room,1.33,2,304,179.0,1,4.795790545596741,3.6375861597263857,1.0986122886681098,2
Brooklyn,Williamsburg,40.71722,-73.95406,Entire home/apt,0.38,1,0,581.0,1,5.303304908059076,2.302585092994046,1.0986122886681098,5
Manhattan,Upper East Side,40.78352,-73.94973,Entire home/apt,0.0,1,0,2253.0,3,5.017279836814924,0.0,1.3862943611198906,3
Brooklyn,Greenpoint,40.72766,-73.94393,Entire home/apt,0.84,13,53,681.0,1,5.19295685089021,3.6109179126442243,1.3862943611198906,4
Queens,Long Island City,40.74117,-73.94904,Private room,0.61,1,112,285.0,1,4.330733340286331,2.8903717578961645,1.791759469228055,3
Manhattan,Midtown,40.75225,-73.97107,Entire home/apt,0.0,2,330,501.0,1,5.111987788356544,0.0,0.6931471805599453,3
Manhattan,Upper East Side,40.78285,-73.94875,Entire home/apt,0.08,1,0,614.0,1,4.867534450455582,1.0986122886681098,3.4339872044851463,2
Manhattan,Harlem,40.83065,-73.94708,Private room,0.03,1,87,187.0,1,5.017279836814924,0.6931471805599453,0.6931471805599453,4
Brooklyn,Crown Heights,40.67992,-73.95902,Private room,0.6,1,0,146.0,1,4.394449154672439,3.1354942159291497,0.6931471805599453,2
Brooklyn,Bushwick,40.69222,-73.91971,Entire home/apt,2.0,3,351,1181.0,2,5.303304908059076,1.0986122886681098,1.0986122886681098,5
Brooklyn,Brighton Beach,40.58022,-73.9558,Entire home/apt,4.02,1,169,1352.0,3,4.330733340286331,3.8918202981106265,1.0986122886681098,1
Manhattan,Washington Heights,40.84067,-73.93602,Private room,0.47,1,284,74.0,1,3.6109179126442243,1.6094379124341003,3.367295829986474,1
Manhattan,Midtown,40.7544,-73.97345,Entire home/apt,0.51,1,4,1393.0,3,5.25227342804663,3.258096538021482,1.0986122886681098,3
Queens,Woodhaven,40.6875,-73.8664,Private room,3.04,9,358,181.0,1,3.6888794541139363,2.1972245773362196,1.3862943611198906,1
Manhattan,Lower East Side,40.71501,-73.98061,Private room,1.29,1,0,118.0,1,3.912023005428146,4.51085950651685,0.6931471805599453,1
Manhattan,Midtown,40.75788,-73.9689,Entire home/apt,0.3,1,0,501.0,1,5.0106352940962555,2.70805020110221,1.0986122886681098,1
Brooklyn,East Flatbush,40.65551,-73.94206,Entire home/apt,0.16,1,130,640.0,1,5.298317366548036,1.9459101490553132,1.0986122886681098,3
Brooklyn,Sunset Park,40.63877,-74.01993,Private room,0.05,2,0,279.0,1,3.58351893845611,1.0986122886681098,0.6931471805599453,1
Brooklyn,Crown Heights,40.67512,-73.94192,Private room,1.94,1,175,216.0,1,4.418840607796598,3.091042453358316,1.0986122886681098,1
Brooklyn,Bedford-Stuyvesant,40.6869,-73.92254,Private room,2.68,3,286,333.0,1,4.248495242049359,4.804021044733257,0.6931471805599453,1
Brooklyn,Bedford-Stuyvesant,40.68194,-73.92757,Private room,0.02,1,359,69.0,1,4.382026634673881,0.6931471805599453,1.6094379124341003,3
Brooklyn,Downtown Brooklyn,40.68886,-73.98303,Entire home/apt,0.0,1,69,523.0,0,4.61512051684126,0.0,1.0986122886681098,1
Manhattan,Lower East Side,40.71975,-73.98975,Entire home/apt,0.05,1,0,650.0,1,4.7535901911063645,0.6931471805599453,1.0986122886681098,1
Bronx,Throgs Neck,40.81518,-73.82708,Private room,0.16,1,318,208.0,1,4.605170185988092,0.6931471805599453,0.6931471805599453,3
Manhattan,West Village,40.73713,-74.00358,Entire home/apt,0.02,1,0,1100.0,2,5.420534999272286,0.6931471805599453,1.3862943611198906,4
Manhattan,Chinatown,40.7162,-73.99379,Entire home/apt,0.0,1,0,2283.0,3,4.51085950651685,0.0,3.044522437723423,3
Manhattan,Upper West Side,40.77435,-73.97889,Entire home/apt,0.51,1,0,946.0,2,5.278114659230517,3.4965075614664802,1.0986122886681098,3
Queens,Sunnyside,40.73954,-73.92095,Shared room,0.0,1,359,103.0,1,2.5649493574615367,0.0,0.6931471805599453,1
Brooklyn,Greenpoint,40.72388,-73.9404,Entire home/apt,0.0,2,364,2328.0,3,5.017279836814924,0.0,1.3862943611198906,3
Brooklyn,Williamsburg,40.71629,-73.95786,Entire home/apt,0.25,1,25,386.0,0,4.875197323201151,3.1780538303479458,2.70805020110221,1
Brooklyn,Park Slope,40.67226,-73.97251,Entire home/apt,0.67,1,0,655.0,1,4.61512051684126,2.4849066497880004,2.3978952727983707,3
Brooklyn,Bushwick,40.69021,-73.91019,Private room,0.0,1,83,236.0,1,4.394449154672439,0.0,1.3862943611198906,1
Manhattan,Harlem,40.81088,-73.9441,Entire home/apt,0.11,1,0,333.0,2,5.62040086571715,1.0986122886681098,1.0986122886681098,5
Brooklyn,Brighton Beach,40.57835,-73.96407,Entire home/apt,0.0,2,136,1920.0,3,4.787491742782046,0.0,0.6931471805599453,1
Manhattan,Upper East Side,40.77891,-73.9484,Entire home/apt,0.0,1,0,1167.0,3,5.69035945432406,0.0,1.9459101490553132,4
Queens,Long Island City,40.7583,-73.93294,Private room,0.29,1,0,245.0,1,4.2626798770413155,1.3862943611198906,1.6094379124341003,1
Brooklyn,Greenpoint,40.73401,-73.95471,Entire home/apt,0.02,1,0,897.0,2,5.017279836814924,0.6931471805599453,2.70805020110221,3
Manhattan,Upper East Side,40.76172,-73.96538,Entire home/apt,0.65,1,3,882.0,2,5.19295685089021,3.2188758248682006,1.3862943611198906,3
Brooklyn,Prospect-Lefferts Gardens,40.66313,-73.94028,Private room,0.39,3,5,252.0,1,4.394449154672439,2.5649493574615367,0.6931471805599453,3
Brooklyn,Bedford-Stuyvesant,40.69073,-73.95965,Private room,0.0,1,0,81.0,1,4.330733340286331,0.0,1.3862943611198906,1
Queens,Corona,40.74061,-73.85651,Shared room,0.53,4,347,288.0,1,3.828641396489095,2.1972245773362196,0.6931471805599453,1
Brooklyn,Prospect-Lefferts Gardens,40.66282,-73.95902,Entire home/apt,0.33,1,1,1255.0,2,5.303304908059076,1.6094379124341003,1.791759469228055,3
Manhattan,Washington Heights,40.85711,-73.93004,Private room,1.67,2,58,186.0,1,4.330733340286331,1.6094379124341003,1.0986122886681098,2
Brooklyn,Williamsburg,40.71203,-73.95993,Private room,1.18,1,258,125.0,1,4.7535901911063645,4.5217885770490405,1.0986122886681098,3
Bronx,Fordham,40.85859,-73.89571,Entire home/apt,0.25,1,0,825.0,1,4.189654742026425,2.302585092994046,0.6931471805599453,1
Bronx,Belmont,40.85539,-73.88769,Private room,3.0,2,359,119.0,1,4.248495242049359,1.3862943611198906,0.6931471805599453,1
Manhattan,Gramercy,40.73462,-73.98227,Entire home/apt,0.02,1,0,516.0,0,4.948759890378168,0.6931471805599453,1.6094379124341003,2
Brooklyn,Bushwick,40.70032,-73.92985,Private room,0.05,1,0,340.0,1,3.713572066704308,0.6931471805599453,1.6094379124341003,1
Manhattan,Two Bridges,40.70911,-73.99685,Entire home/apt,0.26,1,72,630.0,1,5.198497031265826,2.9444389791664403,1.3862943611198906,5
Bronx,Norwood,40.87605,-73.88047,Private room,0.73,1,313,250.0,1,4.2626798770413155,3.713572066704308,1.9459101490553132,1
Brooklyn,Williamsburg,40.70469,-73.9369,Entire home/apt,0.0,1,27,594.0,0,4.624972813284271,0.0,1.6094379124341003,3
Brooklyn,Bay Ridge,40.63939,-74.03028,Entire home/apt,3.4,1,34,1345.0,3,4.90527477843843,3.58351893845611,1.0986122886681098,2
Manhattan,Upper West Side,40.77397,-73.98242,Entire home/apt,2.46,1,267,694.0,1,5.703782474656201,5.049856007249537,1.0986122886681098,3
Manhattan,East Village,40.73106,-73.98467,Entire home/apt,0.09,1,0,625.0,0,4.795790545596741,1.6094379124341003,1.3862943611198906,2
Manhattan,Harlem,40.82051,-73.95291,Private room,0.85,3,0,100.0,1,3.9889840465642745,1.6094379124341003,0.6931471805599453,1
Manhattan,Chinatown,40.71758,-73.99201,Private room,0.08,1,2,206.0,1,4.442651256490317,1.0986122886681098,0.6931471805599453,2
Brooklyn,Bedford-Stuyvesant,40.69044,-73.92636,Private room,1.59,2,235,229.0,1,3.9318256327243257,2.3978952727983707,1.3862943611198906,1
Manhattan,Harlem,40.81071,-73.94493,Entire home/apt,1.05,2,194,1285.0,2,4.948759890378168,4.406719247264253,3.4339872044851463,2
Brooklyn,Bedford-Stuyvesant,40.68199,-73.93665,Entire home/apt,0.09,3,248,336.0,0,4.564348191467836,1.0986122886681098,3.4339872044851463,1
Manhattan,Harlem,40.80565,-73.94621,Entire home/apt,0.42,2,271,2186.0,4,5.017279836814924,2.6390573296152584,1.0986122886681098,5
Manhattan,Harlem,40.81573,-73.94036,Entire home/apt,0.62,1,239,988.0,2,5.278114659230517,1.0986122886681098,3.4339872044851463,5
Brooklyn,Carroll Gardens,40.67724,-73.99797,Private room,2.36,1,65,224.0,1,4.330733340286331,3.258096538021482,0.6931471805599453,2
Manhattan,Upper West Side,40.79254,-73.97531,Private room,0.1,1,365,213.0,1,5.5254529391317835,1.9459101490553132,0.6931471805599453,4
Manhattan,Upper West Side,40.78966,-73.9776,Entire home/apt,0.47,1,170,333.0,2,4.68213122712422,0.6931471805599453,3.258096538021482,3
Bronx,Longwood,40.81668,-73.89988,Private room,2.82,2,75,255.0,1,3.58351893845611,3.6635616461296463,0.6931471805599453,1
Brooklyn,Crown Heights,40.66389,-73.93736,Private room,0.87,3,66,205.0,1,5.017279836814924,2.833213344056216,1.0986122886681098,5
Manhattan,Hell's Kitchen,40.75906,-73.99049,Entire home/apt,0.0,1,83,2175.0,3,5.707110264748875,0.0,1.791759469228055,8
Brooklyn,Park Slope,40.67925,-73.97463,Entire home/apt,0.0,2,0,646.0,1,4.564348191467836,0.0,1.6094379124341003,3
Brooklyn,East New York,40.6729,-73.88919,Entire home/apt,1.56,1,7,1951.0,4,4.2626798770413155,4.143134726391533,3.4339872044851463,1
Brooklyn,Clinton Hill,40.69278,-73.965,Entire home/apt,0.41,1,0,470.0,0,4.564348191467836,2.6390573296152584,0.6931471805599453,1
Queens,Sunnyside,40.73587,-73.92027,Private room,1.1,8,319,122.0,1,4.51085950651685,2.4849066497880004,0.6931471805599453,1
Brooklyn,Bedford-Stuyvesant,40.69283,-73.94573,Entire home/apt,0.0,1,0,502.0,1,4.61512051684126,0.0,0.6931471805599453,2
Manhattan,Midtown,40.75157,-73.97134,Private room,0.0,1,5,177.0,1,5.5254529391317835,0.0,1.3862943611198906,3
Manhattan,Hell's Kitchen,40.75625,-73.99336,Entire home/apt,0.0,1,0,594.0,1,5.337538079701318,0.0,0.6931471805599453,5
Brooklyn,Bushwick,40.6904,-73.91538,Private room,0.63,8,147,146.0,1,4.07753744390572,3.4657359027997265,1.9459101490553132,1
Manhattan,Inwood,40.86858,-73.92042,Entire home/apt,1.0,1,234,514.0,0,5.303304908059076,0.6931471805599453,1.0986122886681098,3
Brooklyn,Bedford-Stuyvesant,40.69395,-73.95232,Entire home/apt,2.36,2,255,862.0,1,4.912654885736052,3.8501476017100584,1.3862943611198906,3
Brooklyn,Kensington,40.64595,-73.97578,Private room,0.45,1,344,247.0,1,4.110873864173311,1.3862943611198906,1.791759469228055,1
Manhattan,Upper East Side,40.75988,-73.96115,Entire home/apt,0.34,8,229,1052.0,2,4.61512051684126,1.791759469228055,3.4339872044851463,1
Manhattan,Upper East Side,40.76684,-73.95944,Entire home/apt,0.41,1,44,539.0,1,5.135798437050262,3.6888794541139363,2.0794415416798357,5
Brooklyn,Prospect Heights,40.68043,-73.96781,Entire home/apt,0.11,1,0,1559.0,3,5.081404364984463,1.791759469228055,1.791759469228055,3
Queens,Ditmars Steinway,40.7754,-73.90787,Private room,1.15,2,304,153.0,1,4.7535901911063645,1.0986122886681098,0.6931471805599453,2
Queens,South Ozone Park,40.66941,-73.79148,Entire home/apt,13.27,2,23,1328.0,3,3.9318256327243257,5.739792912179234,0.6931471805599453,1
Brooklyn,Williamsburg,40.71755,-73.96419,Private room,2.1,8,77,279.0,1,4.110873864173311,4.605170185988092,1.0986122886681098,1
Brooklyn,East New York,40.66122,-73.88672,Private room,1.37,13,90,238.0,1,3.970291913552122,3.1780538303479458,1.3862943611198906,1
Manhattan,Midtown,40.76539,-73.98336,Entire home/apt,0.0,12,343,328.0,0,5.420534999272286,0.0,3.4339872044851463,5
Brooklyn,Bedford-Stuyvesant,40.69537,-73.93598,Entire home/apt,4.77,3,64,570.0,1,5.966146739123692,4.68213122712422,0.6931471805599453,7
Manhattan,East Harlem,40.81067,-73.93896,Entire home/apt,0.3,1,127,698.0,1,5.017279836814924,1.6094379124341003,2.0794415416798357,4
Manhattan,East Harlem,40.78723,-73.94956,Private room,4.39,1,77,236.0,1,4.61512051684126,4.23410650459726,2.0794415416798357,3
Brooklyn,Williamsburg,40.71655,-73.94162,Private room,1.35,2,0,270.0,1,4.454347296253507,3.367295829986474,0.6931471805599453,2
Manhattan,Murray Hill,40.74334,-73.97213,Entire home/apt,0.0,23,249,708.0,1,5.707110264748875,0.0,3.4339872044851463,8
Manhattan,Hell's Kitchen,40.76747,-73.9862,Private room,0.47,1,2,185.0,1,4.836281906951478,1.9459101490553132,1.3862943611198906,2
Manhattan,Hell's Kitchen,40.76189,-73.98765,Entire home/apt,0.0,5,341,1088.0,2,5.303304908059076,0.0,3.4657359027997265,5
Manhattan,Chelsea,40.74724,-74.00355,Entire home/apt,1.27,1,2,1718.0,3,5.981414211254481,4.30406509320417,1.6094379124341003,8
Manhattan,Murray Hill,40.74494,-73.97554,Entire home/apt,3.01,1,87,839.0,1,5.198497031265826,4.564348191467836,2.0794415416798357,5
Manhattan,Inwood,40.86444,-73.92899,Private room,0.0,1,0,62.0,1,3.828641396489095,0.0,1.791759469228055,1
Brooklyn,Crown Heights,40.66722,-73.948,Entire home/apt,3.65,1,183,595.0,1,4.330733340286331,5.087596335232384,1.0986122886681098,1
Manhattan,Morningside Heights,40.8088,-73.95949,Private room,0.0,1,177,333.0,1,4.02535169073515,0.0,2.1972245773362196,1
Manhattan,East Village,40.72526,-73.99031,Private room,0.34,1,0,174.0,1,4.382026634673881,2.70805020110221,1.0986122886681098,1
Brooklyn,Greenpoint,40.73547,-73.9545,Private room,0.37,1,332,254.0,1,3.828641396489095,2.302585092994046,3.367295829986474,1
Queens,Jackson Heights,40.75087,-73.89365,Entire home/apt,0.85,2,50,393.0,0,4.836281906951478,3.4965075614664802,1.0986122886681098,3
Brooklyn,Bushwick,40.69826,-73.93474,Private room,7.03,1,70,214.0,1,4.07753744390572,3.295836866004329,0.6931471805599453,1
Brooklyn,Crown Heights,40.67395,-73.94874,Entire home/apt,0.2,1,0,730.0,1,4.356708826689592,1.3862943611198906,1.3862943611198906,2
Brooklyn,Bedford-Stuyvesant,40.68805,-73.95954,Private room,1.0,2,365,130.0,1,4.836281906951478,0.6931471805599453,1.3862943611198906,3
Manhattan,Morningside Heights,40.81062,-73.96015,Entire home/apt,0.0,1,0,877.0,2,4.61512051684126,0.0,0.6931471805599453,2
Brooklyn,Bedford-Stuyvesant,40.68271,-73.94295,Entire home/apt,3.26,1,294,937.0,2,4.948759890378168,5.327876168789581,1.0986122886681098,1
Brooklyn,Williamsburg,40.711,-73.95701,Entire home/apt,0.0,1,0,631.0,1,5.707110264748875,0.0,1.0986122886681098,6
Manhattan,Chelsea,40.74927,-74.00122,Entire home/apt,0.37,1,0,907.0,2,5.303304908059076,2.0794415416798357,0.6931471805599453,3
Manhattan,Chelsea,40.74166,-73.99892,Private room,1.2,1,282,134.0,1,4.51085950651685,4.430816798843313,3.4339872044851463,3
Manhattan,Lower East Side,40.72309,-73.98926,Private room,0.0,1,0,211.0,1,5.017279836814924,0.0,0.6931471805599453,3
Brooklyn,Bushwick,40.69433,-73.90649,Private room,0.43,1,0,207.0,1,4.110873864173311,1.791759469228055,1.3862943611198906,1
Brooklyn,Bedford-Stuyvesant,40.68562,-73.93836,Private room,4.66,3,7,333.0,1,3.8066624897703196,4.574710978503383,1.0986122886681098,1
Manhattan,West Village,40.73447,-74.00266,Entire home/apt,0.0,1,0,1303.0,3,6.396929655216146,0.0,0.6931471805599453,7
Brooklyn,Brooklyn Heights,40.69061,-73.99264,Entire home/apt,0.25,2,0,459.0,0,4.736198448394496,1.6094379124341003,1.3862943611198906,1
Brooklyn,Williamsburg,40.71672,-73.95484,Entire home/apt,0.98,1,0,311.0,0,5.198497031265826,1.3862943611198906,1.0986122886681098,5
Brooklyn,Williamsburg,40.71102,-73.95123,Entire home/apt,0.03,1,0,421.0,0,5.598421958998375,0.6931471805599453,2.0794415416798357,5
Queens,Long Island City,40.74965,-73.94019,Private room,0.16,1,0,139.0,1,4.605170185988092,1.6094379124341003,1.0986122886681098,1
Brooklyn,Crown Heights,40.66689,-73.95882,Entire home/apt,0.17,1,0,533.0,1,4.48863636973214,2.1972245773362196,0.6931471805599453,1
Brooklyn,Fort Greene,40.6874,-73.97973,Entire home/apt,0.32,1,0,596.0,1,5.298317366548036,1.0986122886681098,1.791759469228055,5
Brooklyn,Gowanus,40.66734,-73.99383,Entire home/apt,0.6,1,35,287.0,0,4.912654885736052,2.995732273553991,1.0986122886681098,3
Brooklyn,Flatbush,40.64706,-73.9593,Private room,0.0,1,0,97.0,1,3.713572066704308,0.0,1.791759469228055,1
Brooklyn,Gravesend,40.59609,-73.97486,Entire home/apt,0.0,3,23,1137.0,2,4.795790545596741,0.0,1.791759469228055,2
Brooklyn,Bedford-Stuyvesant,40.6917,-73.93842,Entire home/apt,2.13,9,118,333.0,1,4.983606621708336,2.4849066497880004,0.6931471805599453,1
Brooklyn,Sunset Park,40.64372,-74.02066,Entire home/apt,0.22,1,0,520.0,1,4.2626798770413155,2.995732273553991,2.9444389791664403,1
Manhattan,Kips Bay,40.74511,-73.97833,Entire home/apt,0.0,1,0,538.0,1,4.983606621708336,0.0,1.0986122886681098,2
Brooklyn,Bushwick,40.69514,-73.91903,Private room,2.04,1,155,180.0,1,4.2626798770413155,4.290459441148391,1.3862943611198906,1
Manhattan,East Harlem,40.80775,-73.93767,Private room,3.0,1,7,268.0,1,5.351858133476067,1.3862943611198906,0.6931471805599453,5
Manhattan,Upper West Side,40.77655,-73.98074,Entire home/apt,0.19,1,0,747.0,1,5.303304908059076,2.302585092994046,1.3862943611198906,5
Brooklyn,Prospect-Lefferts Gardens,40.6589,-73.95969,Entire home/apt,0.02,1,0,618.0,1,4.77912349311153,0.6931471805599453,1.791759469228055,3
